Date,State/UnionTerritory,Deaths
6/6/2020,Arunachal Pradesh,0
6/6/2020,Assam,4
6/6/2020,Bihar,29
6/6/2020,Chandigarh,5
6/6/2020,Chhattisgarh,2
6/6/2020,Dadar Nagar Haveli,0
6/6/2020,Delhi,708
6/6/2020,Goa,0
6/6/2020,Gujarat,1190
6/6/2020,Haryana,24
6/6/2020,Himachal Pradesh,5
6/6/2020,Jammu and Kashmir,36
6/6/2020,Jharkhand,7
6/6/2020,Karnataka,57
6/6/2020,Kerala,14
6/6/2020,Ladakh,1
6/6/2020,Madhya Pradesh,384
6/6/2020,Maharashtra,2849
6/6/2020,Manipur,0
6/6/2020,Meghalaya,1
6/6/2020,Mizoram,0
6/6/2020,Nagaland,0
6/6/2020,Odisha,8
6/6/2020,Puducherry,0
6/6/2020,Punjab,48
6/6/2020,Rajasthan,218
6/6/2020,Sikkim,0
6/6/2020,Tamil Nadu,232
6/6/2020,Telengana,113
6/6/2020,Tripura,0
6/6/2020,Uttarakhand,11
6/6/2020,Uttar Pradesh,257
6/6/2020,West Bengal,366
6/6/2020,Cases being reassigned to states,0
7/6/2020,Andaman and Nicobar Islands,0
7/6/2020,Andhra Pradesh,73
7/6/2020,Arunachal Pradesh,0
7/6/2020,Assam,4
7/6/2020,Bihar,30
7/6/2020,Chandigarh,5
7/6/2020,Chhattisgarh,4
7/6/2020,Dadar Nagar Haveli,0
7/6/2020,Delhi,761
7/6/2020,Goa,0
7/6/2020,Gujarat,1219
7/6/2020,Haryana,24
7/6/2020,Himachal Pradesh,5
7/6/2020,Jammu and Kashmir,39
7/6/2020,Jharkhand,7
7/6/2020,Karnataka,59
7/6/2020,Kerala,15
7/6/2020,Ladakh,1
7/6/2020,Madhya Pradesh,399
7/6/2020,Maharashtra,2969
7/6/2020,Manipur,0
7/6/2020,Meghalaya,1
7/6/2020,Mizoram,0
7/6/2020,Nagaland,0
7/6/2020,Odisha,8
7/6/2020,Puducherry,0
7/6/2020,Punjab,50
7/6/2020,Rajasthan,231
7/6/2020,Sikkim,0
7/6/2020,Tamil Nadu,251
7/6/2020,Telengana,123
7/6/2020,Tripura,0
7/6/2020,Uttarakhand,11
7/6/2020,Uttar Pradesh,257
7/6/2020,West Bengal,383
7/6/2020,Cases being reassigned to states,0
8/6/2020,Andaman and Nicobar Islands,0
8/6/2020,Andhra Pradesh,75
8/6/2020,Arunachal Pradesh,0
8/6/2020,Assam,4
8/6/2020,Bihar,30
8/6/2020,Chandigarh,5
8/6/2020,Chhattisgarh,4
8/6/2020,Dadar Nagar Haveli,0
8/6/2020,Delhi,761
8/6/2020,Goa,0
8/6/2020,Gujarat,1249
8/6/2020,Haryana,28
8/6/2020,Himachal Pradesh,5
8/6/2020,Jammu and Kashmir,41
8/6/2020,Jharkhand,7
8/6/2020,Karnataka,61
8/6/2020,Kerala,15
8/6/2020,Ladakh,1
8/6/2020,Madhya Pradesh,412
8/6/2020,Maharashtra,3060
8/6/2020,Manipur,0
8/6/2020,Meghalaya,1
8/6/2020,Mizoram,0
8/6/2020,Nagaland,0
8/6/2020,Odisha,9
8/6/2020,Puducherry,0
8/6/2020,Punjab,51
8/6/2020,Rajasthan,240
8/6/2020,Sikkim,0
8/6/2020,Tamil Nadu,269
8/6/2020,Telengana,123
8/6/2020,Tripura,0
8/6/2020,Uttarakhand,13
8/6/2020,Uttar Pradesh,275
8/6/2020,West Bengal,396
8/6/2020,Cases being reassigned to states,0
9/6/2020,Andaman and Nicobar Islands,0
9/6/2020,Andhra Pradesh,75
9/6/2020,Arunachal Pradesh,0
9/6/2020,Assam,4
9/6/2020,Bihar,31
9/6/2020,Chandigarh,5
9/6/2020,Chhattisgarh,4
9/6/2020,Dadar Nagar Haveli,0
9/6/2020,Delhi,874
9/6/2020,Goa,0
9/6/2020,Gujarat,1280
9/6/2020,Haryana,39
9/6/2020,Himachal Pradesh,5
9/6/2020,Jammu and Kashmir,45
9/6/2020,Jharkhand,7
9/6/2020,Karnataka,64
9/6/2020,Kerala,16
9/6/2020,Ladakh,1
9/6/2020,Madhya Pradesh,414
9/6/2020,Maharashtra,3169
9/6/2020,Manipur,0
9/6/2020,Meghalaya,1
9/6/2020,Mizoram,0
9/6/2020,Nagaland,0
9/6/2020,Odisha,9
9/6/2020,Puducherry,0
9/6/2020,Punjab,53
9/6/2020,Rajasthan,246
9/6/2020,Sikkim,0
9/6/2020,Tamil Nadu,286
9/6/2020,Telengana,137
9/6/2020,Tripura,0
9/6/2020,Uttarakhand,13
9/6/2020,Uttar Pradesh,283
9/6/2020,West Bengal,405
9/6/2020,Cases being reassigned to states,0
10/6/2020,Andaman and Nicobar Islands,0
10/6/2020,Andhra Pradesh,77
10/6/2020,Arunachal Pradesh,0
10/6/2020,Assam,4
10/6/2020,Bihar,32
10/6/2020,Chandigarh,5
10/6/2020,Chhattisgarh,6
10/6/2020,Dadar Nagar Haveli,0
10/6/2020,Delhi,905
10/6/2020,Goa,0
10/6/2020,Gujarat,1313
10/6/2020,Haryana,45
10/6/2020,Himachal Pradesh,5
10/6/2020,Jammu and Kashmir,48
10/6/2020,Jharkhand,8
10/6/2020,Karnataka,66
10/6/2020,Kerala,16
10/6/2020,Ladakh,1
10/6/2020,Madhya Pradesh,420
10/6/2020,Maharashtra,3289
10/6/2020,Manipur,0
10/6/2020,Meghalaya,1
10/6/2020,Mizoram,0
10/6/2020,Nagaland,0
10/6/2020,Odisha,9
10/6/2020,Puducherry,0
10/6/2020,Punjab,55
10/6/2020,Rajasthan,255
10/6/2020,Sikkim,0
10/6/2020,Tamil Nadu,307
10/6/2020,Telengana,148
10/6/2020,Tripura,1
10/6/2020,Uttarakhand,13
10/6/2020,Uttar Pradesh,301
10/6/2020,West Bengal,415
10/6/2020,Cases being reassigned to states,0
11/6/2020,Andaman and Nicobar Islands,0
11/6/2020,Andhra Pradesh,78
11/6/2020,Arunachal Pradesh,0
11/6/2020,Assam,4
11/6/2020,Bihar,33
11/6/2020,Chandigarh,5
11/6/2020,Chhattisgarh,6
11/6/2020,Dadar Nagar Haveli,0
11/6/2020,Daman & Diu,0
11/6/2020,Delhi,984
11/6/2020,Goa,0
11/6/2020,Gujarat,1347
11/6/2020,Haryana,52
11/6/2020,Himachal Pradesh,6
11/6/2020,Jammu and Kashmir,51
11/6/2020,Jharkhand,8
11/6/2020,Karnataka,69
11/6/2020,Kerala,18
11/6/2020,Ladakh,1
11/6/2020,Madhya Pradesh,427
11/6/2020,Maharashtra,3438
11/6/2020,Manipur,0
11/6/2020,Meghalaya,1
11/6/2020,Mizoram,0
11/6/2020,Nagaland,0
11/6/2020,Odisha,9
11/6/2020,Puducherry,0
11/6/2020,Punjab,55
11/6/2020,Rajasthan,259
11/6/2020,Sikkim,0
11/6/2020,Tamil Nadu,326
11/6/2020,Telengana,156
11/6/2020,Tripura,1
11/6/2020,Uttarakhand,15
11/6/2020,Uttar Pradesh,321
11/6/2020,West Bengal,432
11/6/2020,Cases being reassigned to states,0
12/6/2020,Andaman and Nicobar Islands,0
12/6/2020,Andhra Pradesh,80
12/6/2020,Arunachal Pradesh,0
12/6/2020,Assam,6
12/6/2020,Bihar,36
12/6/2020,Chandigarh,5
12/6/2020,Chhattisgarh,6
12/6/2020,Dadra and Nagar Haveli and Daman and Diu,0
12/6/2020,Delhi,1085
12/6/2020,Goa,0
12/6/2020,Gujarat,1385
12/6/2020,Haryana,64
12/6/2020,Himachal Pradesh,6
12/6/2020,Jammu and Kashmir,52
12/6/2020,Jharkhand,8
12/6/2020,Karnataka,72
12/6/2020,Kerala,18
12/6/2020,Ladakh,1
12/6/2020,Madhya Pradesh,431
12/6/2020,Maharashtra,3590
12/6/2020,Manipur,0
12/6/2020,Meghalaya,1
12/6/2020,Mizoram,0
12/6/2020,Nagaland,0
12/6/2020,Odisha,9
12/6/2020,Puducherry,2
12/6/2020,Punjab,59
12/6/2020,Rajasthan,265
12/6/2020,Sikkim,0
12/6/2020,Tamil Nadu,349
12/6/2020,Telangana,165
12/6/2020,Tripura,1
12/6/2020,Uttarakhand,15
12/6/2020,Uttar Pradesh,345
12/6/2020,West Bengal,442
12/6/2020,Cases being reassigned to states,0
13/06/20,Andaman and Nicobar Islands,0
13/06/20,Andhra Pradesh,80
13/06/20,Arunachal Pradesh,0
13/06/20,Assam,8
13/06/20,Bihar,36
13/06/20,Chandigarh,5
13/06/20,Chhattisgarh,6
13/06/20,Dadra and Nagar Haveli and Daman and Diu,0
13/06/20,Delhi,1214
13/06/20,Goa,0
13/06/20,Gujarat,1415
13/06/20,Haryana,70
13/06/20,Himachal Pradesh,6
13/06/20,Jammu and Kashmir,53
13/06/20,Jharkhand,8
13/06/20,Karnataka,79
13/06/20,Kerala,19
13/06/20,Ladakh,1
13/06/20,Madhya Pradesh,440
13/06/20,Maharashtra,3717
13/06/20,Manipur,0
13/06/20,Meghalaya,1
13/06/20,Mizoram,0
13/06/20,Nagaland,0
13/06/20,Odisha,10
13/06/20,Puducherry,2
13/06/20,Punjab,63
13/06/20,Rajasthan,272
13/06/20,Sikkim,0
13/06/20,Tamil Nadu,367
13/06/20,Telangana,174
13/06/20,Tripura,1
13/06/20,Uttarakhand,21
13/06/20,Uttar Pradesh,365
13/06/20,West Bengal,451
13/06/20,Cases being reassigned to states,0
14/06/20,Andaman and Nicobar Islands,0
14/06/20,Andhra Pradesh,82
14/06/20,Arunachal Pradesh,0
14/06/20,Assam,8
14/06/20,Bihar,39
14/06/20,Chandigarh,5
14/06/20,Chhattisgarh,6
14/06/20,Dadra and Nagar Haveli and Daman and Diu,0
14/06/20,Delhi,1271
14/06/20,Goa,0
14/06/20,Gujarat,1448
14/06/20,Haryana,78
14/06/20,Himachal Pradesh,6
14/06/20,Jammu and Kashmir,55
14/06/20,Jharkhand,8
14/06/20,Karnataka,81
14/06/20,Kerala,19
14/06/20,Ladakh,1
14/06/20,Madhya Pradesh,447
14/06/20,Maharashtra,3830
14/06/20,Manipur,0
14/06/20,Meghalaya,1
14/06/20,Mizoram,0
14/06/20,Nagaland,0
14/06/20,Odisha,10
14/06/20,Puducherry,2
14/06/20,Punjab,65
14/06/20,Rajasthan,282
14/06/20,Sikkim,0
14/06/20,Tamil Nadu,397
14/06/20,Telangana,182
14/06/20,Tripura,1
14/06/20,Uttarakhand,23
14/06/20,Uttar Pradesh,385
14/06/20,West Bengal,463
14/06/20,Cases being reassigned to states,0
15/06/20,Andaman and Nicobar Islands,0
15/06/20,Andhra Pradesh,84
15/06/20,Arunachal Pradesh,0
15/06/20,Assam,8
15/06/20,Bihar,39
15/06/20,Chandigarh,5
15/06/20,Chhattisgarh,8
15/06/20,Dadra and Nagar Haveli and Daman and Diu,0
15/06/20,Delhi,1327
15/06/20,Goa,0
15/06/20,Gujarat,1477
15/06/20,Haryana,88
15/06/20,Himachal Pradesh,7
15/06/20,Jammu and Kashmir,59
15/06/20,Jharkhand,8
15/06/20,Karnataka,86
15/06/20,Kerala,19
15/06/20,Ladakh,1
15/06/20,Madhya Pradesh,459
15/06/20,Maharashtra,3950
15/06/20,Manipur,0
15/06/20,Meghalaya,1
15/06/20,Mizoram,0
15/06/20,Nagaland,0
15/06/20,Odisha,11
15/06/20,Puducherry,5
15/06/20,Punjab,67
15/06/20,Rajasthan,292
15/06/20,Sikkim,0
15/06/20,Tamil Nadu,435
15/06/20,Telangana,185
15/06/20,Tripura,1
15/06/20,Uttarakhand,24
15/06/20,Uttar Pradesh,399
15/06/20,West Bengal,475
15/06/20,Cases being reassigned to states,0
16/06/20,Andaman and Nicobar Islands,0
16/06/20,Andhra Pradesh,88
16/06/20,Arunachal Pradesh,0
16/06/20,Assam,8
16/06/20,Bihar,40
16/06/20,Chandigarh,6
16/06/20,Chhattisgarh,8
16/06/20,Dadra and Nagar Haveli and Daman and Diu,0
16/06/20,Delhi,1400
16/06/20,Goa,0
16/06/20,Gujarat,1505
16/06/20,Haryana,100
16/06/20,Himachal Pradesh,8
16/06/20,Jammu and Kashmir,62
16/06/20,Jharkhand,8
16/06/20,Karnataka,89
16/06/20,Kerala,20
16/06/20,Ladakh,1
16/06/20,Madhya Pradesh,465
16/06/20,Maharashtra,4128
16/06/20,Manipur,0
16/06/20,Meghalaya,1
16/06/20,Mizoram,0
16/06/20,Nagaland,0
16/06/20,Odisha,11
16/06/20,Puducherry,5
16/06/20,Punjab,71
16/06/20,Rajasthan,301
16/06/20,Sikkim,0
16/06/20,Tamil Nadu,479
16/06/20,Telangana,187
16/06/20,Tripura,1
16/06/20,Uttarakhand,24
16/06/20,Uttar Pradesh,399
16/06/20,West Bengal,485
16/06/20,Cases being reassigned to states,0
17/06/20,Andaman and Nicobar Islands,0
17/06/20,Andhra Pradesh,88
17/06/20,Arunachal Pradesh,0
17/06/20,Assam,8
17/06/20,Bihar,41
17/06/20,Chandigarh,6
17/06/20,Chhattisgarh,9
17/06/20,Dadra and Nagar Haveli and Daman and Diu,0
17/06/20,Delhi,1837
17/06/20,Goa,0
17/06/20,Gujarat,1533
17/06/20,Haryana,118
17/06/20,Himachal Pradesh,8
17/06/20,Jammu and Kashmir,63
17/06/20,Jharkhand,9
17/06/20,Karnataka,94
17/06/20,Kerala,20
17/06/20,Ladakh,1
17/06/20,Madhya Pradesh,476
17/06/20,Maharashtra,5537
17/06/20,Manipur,0
17/06/20,Meghalaya,1
17/06/20,Mizoram,0
17/06/20,Nagaland,0
17/06/20,Odisha,11
17/06/20,Puducherry,6
17/06/20,Punjab,72
17/06/20,Rajasthan,308
17/06/20,Sikkim,0
17/06/20,Tamil Nadu,528
17/06/20,Telangana,191
17/06/20,Tripura,1
17/06/20,Uttarakhand,25
17/06/20,Uttar Pradesh,417
17/06/20,West Bengal,495
17/06/20,Cases being reassigned to states,0
18/06/20,Andaman and Nicobar Islands,0
18/06/20,Andhra Pradesh,90
18/06/20,Arunachal Pradesh,0
18/06/20,Assam,8
18/06/20,Bihar,44
18/06/20,Chandigarh,6
18/06/20,Chhattisgarh,10
18/06/20,Dadra and Nagar Haveli and Daman and Diu,0
18/06/20,Delhi,1904
18/06/20,Goa,0
18/06/20,Gujarat,1560
18/06/20,Haryana,130
18/06/20,Himachal Pradesh,8
18/06/20,Jammu and Kashmir,65
18/06/20,Jharkhand,10
18/06/20,Karnataka,102
18/06/20,Kerala,20
18/06/20,Ladakh,1
18/06/20,Madhya Pradesh,482
18/06/20,Maharashtra,5651
18/06/20,Manipur,0
18/06/20,Meghalaya,1
18/06/20,Mizoram,0
18/06/20,Nagaland,0
18/06/20,Odisha,11
18/06/20,Puducherry,7
18/06/20,Punjab,78
18/06/20,Rajasthan,313
18/06/20,Sikkim,0
18/06/20,Tamil Nadu,576
18/06/20,Telangana,192
18/06/20,Tripura,1
18/06/20,Uttarakhand,26
18/06/20,Uttar Pradesh,435
18/06/20,West Bengal,506
18/06/20,Cases being reassigned to states,0
19/06/20,Andaman and Nicobar Islands,0
19/06/20,Andhra Pradesh,92
19/06/20,Arunachal Pradesh,0
19/06/20,Assam,9
19/06/20,Bihar,44
19/06/20,Chandigarh,6
19/06/20,Chhattisgarh,10
19/06/20,Dadra and Nagar Haveli and Daman and Diu,0
19/06/20,Delhi,1969
19/06/20,Goa,0
19/06/20,Gujarat,1591
19/06/20,Haryana,134
19/06/20,Himachal Pradesh,8
19/06/20,Jammu and Kashmir,71
19/06/20,Jharkhand,11
19/06/20,Karnataka,114
19/06/20,Kerala,21
19/06/20,Ladakh,1
19/06/20,Madhya Pradesh,486
19/06/20,Maharashtra,5751
19/06/20,Manipur,0
19/06/20,Meghalaya,1
19/06/20,Mizoram,0
19/06/20,Nagaland,0
19/06/20,Odisha,11
19/06/20,Puducherry,7
19/06/20,Punjab,83
19/06/20,Rajasthan,323
19/06/20,Sikkim,0
19/06/20,Tamil Nadu,625
19/06/20,Telangana,195
19/06/20,Tripura,1
19/06/20,Uttarakhand,26
19/06/20,Uttar Pradesh,465
19/06/20,West Bengal,518
19/06/20,Cases being reassigned to states,0
20/06/20,Andaman and Nicobar Islands,0
20/06/20,Andhra Pradesh,96
20/06/20,Arunachal Pradesh,0
20/06/20,Assam,9
20/06/20,Bihar,50
20/06/20,Chandigarh,6
20/06/20,Chhattisgarh,10
20/06/20,Dadra and Nagar Haveli and Daman and Diu,0
20/06/20,Delhi,2035
20/06/20,Goa,0
20/06/20,Gujarat,1618
20/06/20,Haryana,144
20/06/20,Himachal Pradesh,8
20/06/20,Jammu and Kashmir,75
20/06/20,Jharkhand,11
20/06/20,Karnataka,124
20/06/20,Kerala,21
20/06/20,Ladakh,1
20/06/20,Madhya Pradesh,495
20/06/20,Maharashtra,5893
20/06/20,Manipur,0
20/06/20,Meghalaya,1
20/06/20,Mizoram,0
20/06/20,Nagaland,0
20/06/20,Odisha,11
20/06/20,Puducherry,7
20/06/20,Punjab,92
20/06/20,Rajasthan,333
20/06/20,Sikkim,0
20/06/20,Tamil Nadu,666
20/06/20,Telangana,198
20/06/20,Tripura,1
20/06/20,Uttarakhand,26
20/06/20,Uttar Pradesh,488
20/06/20,West Bengal,529
20/06/20,Cases being reassigned to states,0
21/06/20,Andaman and Nicobar Islands,0
21/06/20,Andhra Pradesh,101
21/06/20,Arunachal Pradesh,0
21/06/20,Assam,9
21/06/20,Bihar,52
21/06/20,Chandigarh,6
21/06/20,Chhattisgarh,11
21/06/20,Dadra and Nagar Haveli and Daman and Diu,0
21/06/20,Delhi,2112
21/06/20,Goa,0
21/06/20,Gujarat,1638
21/06/20,Haryana,149
21/06/20,Himachal Pradesh,8
21/06/20,Jammu and Kashmir,81
21/06/20,Jharkhand,11
21/06/20,Karnataka,132
21/06/20,Kerala,21
21/06/20,Ladakh,1
21/06/20,Madhya Pradesh,501
21/06/20,Maharashtra,5984
21/06/20,Manipur,0
21/06/20,Meghalaya,1
21/06/20,Mizoram,0
21/06/20,Nagaland,0
21/06/20,Odisha,12
21/06/20,Puducherry,7
21/06/20,Punjab,98
21/06/20,Rajasthan,337
21/06/20,Sikkim,0
21/06/20,Tamil Nadu,704
21/06/20,Telangana,203
21/06/20,Tripura,1
21/06/20,Uttarakhand,27
21/06/20,Uttar Pradesh,507
21/06/20,West Bengal,540
21/06/20,Cases being reassigned to states,0
22/06/20,Andaman and Nicobar Islands,0
22/06/20,Andhra Pradesh,106
22/06/20,Arunachal Pradesh,0
22/06/20,Assam,9
22/06/20,Bihar,53
22/06/20,Chandigarh,6
22/06/20,Chhattisgarh,11
22/06/20,Dadra and Nagar Haveli and Daman and Diu,0
22/06/20,Delhi,2175
22/06/20,Goa,0
22/06/20,Gujarat,1663
22/06/20,Haryana,160
22/06/20,Himachal Pradesh,8
22/06/20,Jammu and Kashmir,82
22/06/20,Jharkhand,11
22/06/20,Karnataka,137
22/06/20,Kerala,21
22/06/20,Ladakh,1
22/06/20,Madhya Pradesh,515
22/06/20,Maharashtra,6170
22/06/20,Manipur,0
22/06/20,Meghalaya,1
22/06/20,Mizoram,0
22/06/20,Nagaland,0
22/06/20,Odisha,14
22/06/20,Puducherry,8
22/06/20,Punjab,99
22/06/20,Rajasthan,349
22/06/20,Sikkim,0
22/06/20,Tamil Nadu,757
22/06/20,Telangana,210
22/06/20,Tripura,1
22/06/20,Uttarakhand,27
22/06/20,Uttar Pradesh,550
22/06/20,West Bengal,555
22/06/20,Cases being reassigned to states,0
23/06/20,Andaman and Nicobar Islands,0
23/06/20,Andhra Pradesh,111
23/06/20,Arunachal Pradesh,0
23/06/20,Assam,9
23/06/20,Bihar,55
23/06/20,Chandigarh,6
23/06/20,Chhattisgarh,12
23/06/20,Dadra and Nagar Haveli and Daman and Diu,0
23/06/20,Delhi,2233
23/06/20,Goa,1
23/06/20,Gujarat,1684
23/06/20,Haryana,169
23/06/20,Himachal Pradesh,8
23/06/20,Jammu and Kashmir,85
23/06/20,Jharkhand,11
23/06/20,Karnataka,142
23/06/20,Kerala,21
23/06/20,Ladakh,1
23/06/20,Madhya Pradesh,521
23/06/20,Maharashtra,6283
23/06/20,Manipur,0
23/06/20,Meghalaya,1
23/06/20,Mizoram,0
23/06/20,Nagaland,0
23/06/20,Odisha,15
23/06/20,Puducherry,8
23/06/20,Punjab,101
23/06/20,Rajasthan,356
23/06/20,Sikkim,0
23/06/20,Tamil Nadu,794
23/06/20,Telangana,217
23/06/20,Tripura,1
23/06/20,Uttarakhand,28
23/06/20,Uttar Pradesh,569
23/06/20,West Bengal,569
23/06/20,Cases being reassigned to states,0
24/06/20,Andaman and Nicobar Islands,0
24/06/20,Andhra Pradesh,119
24/06/20,Arunachal Pradesh,0
24/06/20,Assam,9
24/06/20,Bihar,56
24/06/20,Chandigarh,6
24/06/20,Chhattisgarh,12
24/06/20,Dadra and Nagar Haveli and Daman and Diu,0
24/06/20,Delhi,2301
24/06/20,Goa,1
24/06/20,Gujarat,1710
24/06/20,Haryana,178
24/06/20,Himachal Pradesh,8
24/06/20,Jammu and Kashmir,87
24/06/20,Jharkhand,11
24/06/20,Karnataka,150
24/06/20,Kerala,22
24/06/20,Ladakh,1
24/06/20,Madhya Pradesh,525
24/06/20,Maharashtra,6531
24/06/20,Manipur,0
24/06/20,Meghalaya,1
24/06/20,Mizoram,0
24/06/20,Nagaland,0
24/06/20,Odisha,17
24/06/20,Puducherry,9
24/06/20,Punjab,105
24/06/20,Rajasthan,365
24/06/20,Sikkim,0
24/06/20,Tamil Nadu,833
24/06/20,Telangana,220
24/06/20,Tripura,1
24/06/20,Uttarakhand,30
24/06/20,Uttar Pradesh,588
24/06/20,West Bengal,580
24/06/20,Cases being reassigned to states,0
25/06/20,Andaman and Nicobar Islands,0
25/06/20,Andhra Pradesh,124
25/06/20,Arunachal Pradesh,0
25/06/20,Assam,9
25/06/20,Bihar,57
25/06/20,Chandigarh,6
25/06/20,Chhattisgarh,12
25/06/20,Dadra and Nagar Haveli and Daman and Diu,0
25/06/20,Delhi,2365
25/06/20,Goa,2
25/06/20,Gujarat,1735
25/06/20,Haryana,188
25/06/20,Himachal Pradesh,8
25/06/20,Jammu and Kashmir,88
25/06/20,Jharkhand,11
25/06/20,Karnataka,164
25/06/20,Kerala,22
25/06/20,Ladakh,1
25/06/20,Madhya Pradesh,534
25/06/20,Maharashtra,6739
25/06/20,Manipur,0
25/06/20,Meghalaya,1
25/06/20,Mizoram,0
25/06/20,Nagaland,0
25/06/20,Odisha,17
25/06/20,Puducherry,9
25/06/20,Punjab,113
25/06/20,Rajasthan,375
25/06/20,Sikkim,0
25/06/20,Tamil Nadu,866
25/06/20,Telangana,225
25/06/20,Tripura,1
25/06/20,Uttarakhand,35
25/06/20,Uttar Pradesh,596
25/06/20,West Bengal,591
25/06/20,Cases being reassigned to states,0
26/06/20,Andaman and Nicobar Islands,0
26/06/20,Andhra Pradesh,136
26/06/20,Arunachal Pradesh,1
26/06/20,Assam,9
26/06/20,Bihar,57
26/06/20,Chandigarh,6
26/06/20,Chhattisgarh,12
26/06/20,Dadra and Nagar Haveli and Daman and Diu,0
26/06/20,Delhi,2429
26/06/20,Goa,2
26/06/20,Gujarat,1753
26/06/20,Haryana,198
26/06/20,Himachal Pradesh,9
26/06/20,Jammu and Kashmir,90
26/06/20,Jharkhand,12
26/06/20,Karnataka,170
26/06/20,Kerala,22
26/06/20,Ladakh,1
26/06/20,Madhya Pradesh,542
26/06/20,Maharashtra,6931
26/06/20,Manipur,0
26/06/20,Meghalaya,1
26/06/20,Mizoram,0
26/06/20,Nagaland,0
26/06/20,Odisha,17
26/06/20,Puducherry,9
26/06/20,Punjab,120
26/06/20,Rajasthan,379
26/06/20,Sikkim,0
26/06/20,Tamil Nadu,911
26/06/20,Telangana,230
26/06/20,Tripura,1
26/06/20,Uttarakhand,36
26/06/20,Uttar Pradesh,611
26/06/20,West Bengal,606
26/06/20,Cases being reassigned to states,0
27/06/20,Andaman and Nicobar Islands,0
27/06/20,Andhra Pradesh,148
27/06/20,Arunachal Pradesh,1
27/06/20,Assam,9
27/06/20,Bihar,58
27/06/20,Chandigarh,6
27/06/20,Chhattisgarh,13
27/06/20,Dadra and Nagar Haveli and Daman and Diu,0
27/06/20,Delhi,2492
27/06/20,Goa,2
27/06/20,Gujarat,1771
27/06/20,Haryana,211
27/06/20,Himachal Pradesh,9
27/06/20,Jammu and Kashmir,91
27/06/20,Jharkhand,12
27/06/20,Karnataka,180
27/06/20,Kerala,22
27/06/20,Ladakh,1
27/06/20,Madhya Pradesh,546
27/06/20,Maharashtra,7106
27/06/20,Manipur,0
27/06/20,Meghalaya,1
27/06/20,Mizoram,0
27/06/20,Nagaland,0
27/06/20,Odisha,17
27/06/20,Puducherry,9
27/06/20,Punjab,122
27/06/20,Rajasthan,380
27/06/20,Sikkim,0
27/06/20,Tamil Nadu,957
27/06/20,Telangana,237
27/06/20,Tripura,1
27/06/20,Uttarakhand,37
27/06/20,Uttar Pradesh,630
27/06/20,West Bengal,616
27/06/20,Cases being reassigned to states,0
28/06/20,Andaman and Nicobar Islands,0
28/06/20,Andhra Pradesh,157
28/06/20,Arunachal Pradesh,1
28/06/20,Assam,9
28/06/20,Bihar,59
28/06/20,Chandigarh,6
28/06/20,Chhattisgarh,13
28/06/20,Dadra and Nagar Haveli and Daman and Diu,0
28/06/20,Delhi,2558
28/06/20,Goa,2
28/06/20,Gujarat,1789
28/06/20,Haryana,218
28/06/20,Himachal Pradesh,9
28/06/20,Jammu and Kashmir,93
28/06/20,Jharkhand,12
28/06/20,Karnataka,191
28/06/20,Kerala,22
28/06/20,Ladakh,1
28/06/20,Madhya Pradesh,550
28/06/20,Maharashtra,7273
28/06/20,Manipur,0
28/06/20,Meghalaya,1
28/06/20,Mizoram,0
28/06/20,Nagaland,0
28/06/20,Odisha,18
28/06/20,Puducherry,10
28/06/20,Punjab,128
28/06/20,Rajasthan,391
28/06/20,Sikkim,0
28/06/20,Tamil Nadu,1025
28/06/20,Telangana,243
28/06/20,Tripura,1
28/06/20,Uttarakhand,37
28/06/20,Uttar Pradesh,649
28/06/20,West Bengal,629
28/06/20,Cases being reassigned to states,0
29/06/20,Andaman and Nicobar Islands,0
29/06/20,Andhra Pradesh,169
29/06/20,Arunachal Pradesh,1
29/06/20,Assam,10
29/06/20,Bihar,60
29/06/20,Chandigarh,6
29/06/20,Chhattisgarh,13
29/06/20,Dadra and Nagar Haveli and Daman and Diu,0
29/06/20,Delhi,2623
29/06/20,Goa,3
29/06/20,Gujarat,1808
29/06/20,Haryana,223
29/06/20,Himachal Pradesh,9
29/06/20,Jammu and Kashmir,94
29/06/20,Jharkhand,12
29/06/20,Karnataka,207
29/06/20,Kerala,22
29/06/20,Ladakh,1
29/06/20,Madhya Pradesh,557
29/06/20,Maharashtra,7429
29/06/20,Manipur,0
29/06/20,Meghalaya,1
29/06/20,Mizoram,0
29/06/20,Nagaland,0
29/06/20,Odisha,21
29/06/20,Puducherry,10
29/06/20,Punjab,133
29/06/20,Rajasthan,399
29/06/20,Sikkim,0
29/06/20,Tamil Nadu,1079
29/06/20,Telangana,247
29/06/20,Tripura,1
29/06/20,Uttarakhand,38
29/06/20,Uttar Pradesh,660
29/06/20,West Bengal,639
29/06/20,Cases being reassigned to states,0
30/06/20,Andaman and Nicobar Islands,0
30/06/20,Andhra Pradesh,180
30/06/20,Arunachal Pradesh,1
30/06/20,Assam,11
30/06/20,Bihar,62
30/06/20,Chandigarh,6
30/06/20,Chhattisgarh,13
30/06/20,Dadra and Nagar Haveli and Daman and Diu,0
30/06/20,Delhi,2680
30/06/20,Goa,3
30/06/20,Gujarat,1827
30/06/20,Haryana,232
30/06/20,Himachal Pradesh,9
30/06/20,Jammu and Kashmir,95
30/06/20,Jharkhand,15
30/06/20,Karnataka,226
30/06/20,Kerala,22
30/06/20,Ladakh,1
30/06/20,Madhya Pradesh,564
